"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","transgenic_line","reporter_status","height","binary_neuron","firing_rate"
"435",0.00354169523005824,15.5334920634921,0.924452629505193,1.041915,6.23836666666667,1.024052,-63.5937538146973,-58.6875025431315,-62.3562515258789,214.070112,0.0104900000000001,1.04134,6.237605,1.023407,22.7187519073486,15.1250009536743,20.9750007629395,162.544712424278,0.0740037932991982,1.507735,-70.8437545776367,110,130.458330790202,340,1.041065,6.237265,1.023157,-38.78125,-35.2916704813639,-46.0437522888184,1.04195,6.23844166666667,1.507735,-63.84375,-58.8437512715658,-70.8437545776367,1.18486334297448,1.08552445812346,1.35590037197535,-89.2500076293945,-70.6075286865234,"Sst-IRES-Cre","cre reporter positive",83.3312522888184,1,64.3770245552364
"443",0.00176158949381685,10.33,1.00594994191991,1.041675,6.683205,1.02430916666667,-64.40625,-62.5937525431315,-65.4375,226.82648,0.00763500000000006,1.040865,6.68235,1.02352166666667,26.5,24.9166673024495,31.4843762715658,148.749992251396,0.0565289407968521,1.32385416666667,-71.2187512715658,110,141.541666666667,350,1.040505,6.68195333333333,1.02319583333333,-42.125,-35.2187512715658,-47.2239596048991,1.041765,6.68324666666667,1.32385416666667,-64.5000076293945,-62.7083358764648,-71.2187512715658,1.37892105684667,1.20442910942476,1.4056354635135,-87.0625,-70.4658660888672,"Pvalb-IRES-Cre","cre reporter positive",96.9218762715658,1,96.8054211035818
"448",0.231574613258046,42.5025,0.0759016427134089,1.06842,9.61963333333333,1.02508,-43.0937538146973,-46.0104179382324,-48.8437538146973,198.054528,0.0205500000000001,1.067075,9.618375,1.02351,32.1875038146973,36,41.71875,106.250196695328,0.135729268193245,1.11899,-72.125,350,214.958323160807,0,1.06656,9.617825,1.023045,-28.5312519073486,-29.8229185740153,-45,1.0685,9.63488166666667,1.11899,-43.2812538146973,-48.5625038146973,-72.125,2.01361734221196,1.75019900598434,2.41970289616649,-85.7812576293945,-71.9202270507812,"Ntsr1-Cre_GN220","cre reporter positive",90.5625038146973,0,23.5280277630728
"453",0.000475832032125765,75.3683333333333,0.237473393888109,1.821585,4.697935,1.025089,-51.6875,-49.8020871480306,-54.2812530517578,117.050672,0.0510650000000001,1.82,4.69633166666667,1.023526,50.71875,52.7812525431315,50.4625030517578,137.812420725822,0.174926429986954,1.102866,-69.21875,70,91.9166666666667,580,1.81954,4.69589,1.02311,-46.34375,-45.7500038146973,-48.8125015258789,1.8884,4.75611333333333,1.102866,-57.3750038146973,-52.9270871480306,-69.21875,3.16394709064793,3.3472189683371,3.11458237089219,-83.5937576293945,-68.4113006591797,"Rbp4-Cre_KL100","cre reporter positive",104.743756103516,0,13.2681718670529
"459",0.0339882253895739,69.7319230769231,0.247727272727273,1.169665,2.70482333333333,1.02504375,-55.5312538146973,-54.5000038146973,-57.7890644073486,381.6368,0.0547900000000001,1.167735,2.702845,1.02337125,40.59375,42.9687525431315,40.1250028610229,245.552986860275,0.0131556671112776,1.73726625,-86.4921894073486,50,42.0416653951009,630,1.167315,2.70241833333333,1.0229925,-45.53125,-40.9791692097982,-51.2734394073486,1.18702,2.72992,1.73726625,-60.6562538146973,-58.4062525431315,-86.4921894073486,3.97512135478286,3.7180388332133,4.12002317161901,-102.093757629395,-82.9349517822266,"Slc17a6-IRES-Cre","cre reporter positive",97.9140672683715,0,14.3406341869688
"465",0.0178366946639892,65.3160714285714,0.168232857440182,1.128665,9.56864,1.028504,-50.5,-54.8541692097982,-64.3687538146973,113.847168,0.02132,1.126355,9.563925,1.023334,22.8750019073486,24.7916679382324,28.3875011444092,103.281252086163,0.0338861607015133,1.166942,-75.2812530517578,220,213.583343505859,444,1.125945,9.563485,1.023001,-35.75,-34.8437512715658,-40.3937507629395,1.134985,9.573465,1.166942,-55.90625,-57.4375012715658,-75.2812530517578,3.98579530752339,4.13068912829946,2.97960092813992,-85.4375076293945,-74.3047332763672,"Htr3a-Cre_NO152","cre reporter positive",92.7562549591065,1,15.310167591656
"473",0.0540873886152896,76.2683333333333,0.211742415432538,1.078175,8.49498666666667,1.0250725,-51.0312538146973,-51.2395846048991,-56.5468781789144,102.12096,0.0318350000000001,1.076345,8.49308166666667,1.02338166666667,43.8437538146973,42.5729179382324,44.1354179382324,125.000193715096,0.141033068299294,1.45007,-76.0520871480306,209.999984741211,186.833333333333,860.000061035156,1.07592,8.492575,1.02301333333333,-34.875,-34.4583358764648,-45.0729179382324,1.078535,8.50996,1.45007,-51.3125038146973,-52.6250012715658,-76.0520884195964,2.79220077201444,2.24318782666504,3.04831670037507,-89.5,-75.3490219116211,"Ntsr1-Cre_GN220","cre reporter positive",100.682296117147,0,13.1116015821333
"478",-0.0214219492620809,56.68875,0.228709055876686,1.82708,4.49406,1.02485333333333,-51.6250038146973,-51.2812512715658,-54.1510429382324,295.312768,0.0799800000000002,1.82318,4.49058666666667,1.02329666666667,31.0625,30.78125,35.583335240682,207.656249403954,0.00674996199086308,1.04571666666667,-64.984380086263,90,86.75,370,1.82268,4.49006,1.02291,-34.9687538146973,-36.0625025431315,-43.7812525431315,1.83362,4.50182,1.04571666666667,-54.875,-55.8541704813639,-64.984380086263,3.60497636858595,3.75651530332117,2.89918241280262,-86.75,-64.1587371826172,"Nkx2-1-CreERT2","cre reporter positive",89.7343781789144,1,17.6401843399264
"485",0.0309422388763456,186.84,0.285845295919668,1.21848,3.47225333333333,1.025564,-51.5000038146973,-51.6562538146973,-53.1937515258789,156.455232,0.0743200000000002,1.2165,3.47008,1.023572,47.6875,51.3125025431315,47.4062515258789,162.968754768372,0.0657943487167358,1.11708,-66.4312530517578,70,61.25,380,1.21596,3.46956,1.023108,-44.125,-42.8125025431315,-44.9062515258789,1.24242,3.50162666666667,1.11708,-55.0000038146973,-54.8229204813639,-66.4312530517578,3.42859266736376,3.70330766143544,3.71302672526674,-84.0937576293945,-66.1220245361328,"Rbp4-Cre_KL100","cre reporter positive",100.600003051758,0,5.35217298223079
"490",0.00044401551891512,9.18836448598131,1.1404958677686,1.408435,9.366915,1.023935,-60.78125,-55.2916679382324,-63.8616071428571,206.912064,0.010275,1.40762,9.36608333333333,1.02330714285714,3.34375,5.67708349227905,14.3214291163853,138.281241059303,0.051396943628788,1.27392714285714,-79.8125032697405,180,208.625,205.714272635324,1.40729,9.36572833333333,1.02305928571429,-39.9062538146973,-33.5104179382324,-47.9866076878139,1.408465,9.36697,1.27392714285714,-60.84375,-55.3958346048991,-79.8125032697405,1.12091242227483,1.02061066568445,1.32354974465407,-94.46875,-79.3491287231445,"Pvalb-IRES-Cre","cre reporter positive",78.1830362592424,1,108.833296886045
"495",0.056505824353343,10.1333333333333,0.892365786652322,1.03522,11.0822966666667,1.023963,-62.6250076293945,-57.2395871480306,-62.8062553405762,184.436208,0.00873500000000016,1.034595,11.0815316666667,1.023296,22.1875019073486,18.0729166666667,27.6937515258789,114.531256258488,0.0726962611079216,1.634322,-76.7187530517578,220,251.500005086263,101.999993896484,1.034315,11.08118,1.023026,-38.78125,-31.4270846048991,-45.6875007629395,1.03526,11.0823383333333,1.634322,-62.8437538146973,-57.3333358764648,-76.7187530517578,1.24024570756673,1.17205806036075,1.37203574081433,-99.96875,-75.657829284668,"Pvalb-IRES-Cre","cre reporter positive",90.5000068664551,1,98.6842105263161
"501",0.57926289201492,246.9,0.125511880482078,1.10928,5.25976666666667,1.024236,-58.1875038146973,-58.4791692097982,-61.1000022888184,158.939984,0.029015,1.10797,5.25886166666667,1.023203,5.0625,29.9687512715658,23.8625007629395,167.946323752403,0.0235492996871471,1.453392,-68.9187515258789,70,105.958330790202,390,1.107625,5.25851,1.022905,-47.9687538146973,-43.7916692097982,-44.9437507629395,1.10941,5.259845,1.453392,-58.3437538146973,-58.6354204813639,-68.9187530517578,2.11841258474844,1.81198584684121,1.95371771815216,-87.125,-68.3402709960938,"Sst-IRES-Cre","cre reporter positive",84.9625030517579,1,4.05022276225192
"508",0.275096424476182,23.9825,0.0911676646706587,1.05669,4.9394275,1.0244075,-57.8437538146973,-54.2812519073486,-58.8046884536743,210.718512,0.0165200000000001,1.05563,4.9382225,1.0232325,14.75,17.265625,14.6718752384186,192.187696695328,0.0855670869350433,1.6670275,-70.4375019073486,90,97.9375,460,1.055275,4.93783,1.02289875,-45.5625038146973,-39.8593769073486,-43.1171884536743,1.056745,4.939495,1.6670275,-58.0000038146973,-54.3437519073486,-70.4375019073486,2.00201342948207,1.94834157754943,2.01146505800211,-89.6875076293945,-68.9970245361328,"Sst-IRES-Cre","cre reporter positive",73.4765636920929,1,41.6970707807776
"516",0.0217508023858804,48.4189473684211,0.432959354668272,1.240155,4.65930333333333,1.024309,-59.4062538146973,-61.6979204813639,-62.8687507629395,177.403792,0.029515,1.239155,4.658485,1.02333,20.1250019073486,38.2083358764648,30.1937503814697,194.531217217445,0.0566213354468346,1.35258,-75.8375045776367,90,90.9166666666667,184,1.2388,4.65811166666667,1.023004,-47.0000038146973,-46.7395871480306,-46.3375022888184,1.24045,4.65940166666667,1.35258,-59.7812538146973,-61.8645871480306,-75.8375045776367,1.80203188740436,1.63975459508856,1.7800911383498,-97.0312576293945,-75.5996322631836,"Sst-IRES-Cre","cre reporter positive",93.0625011444092,1,20.6530718726901
"521",0.227813243209413,79.89,0.067078509694714,1.099515,5.47142833333333,1.025371,-46.96875,-47.2812525431315,-50.9187530517578,115.119888,0.0382900000000002,1.09631,5.46899333333333,1.023407,40.4375,44.1666666666667,44.1562522888184,108.437538146973,0.0948032438755035,1.146741,-73.3500015258789,209.999984741211,111.208338419596,939.999938964844,1.09589,5.468595,1.023047,-37.6250038146973,-37.7500012715658,-48.0375022888184,1.1256,5.51345,1.146741,-53.5625038146973,-56.3958358764648,-73.3500015258789,4.21405011941936,4.06009733259235,3.95966330601748,-84.9062576293945,-72.2610549926758,"Cux2-CreERT2","cre reporter positive",95.0750053405762,0,12.5172111653524
"526",-0.000413758522399191,31.9321428571429,0.391825989813301,1.96766,6.44764666666667,1.02571666666667,-50.65625,-51.5416692097982,-55.0885442097982,203.957264,0.0976000000000001,1.96524,6.44504,1.02354333333333,18.0000019073486,18.1041679382324,23.7239592870076,147.812530398369,0.0149024743586779,1.69095666666667,-65.8802134195964,160,135.625,469.999969482422,1.96474,6.44448,1.02315,-38.5000038146973,-39.8437538146973,-41.2083346048991,1.96876,6.44924,1.69095666666667,-51.0625038146973,-52.3541704813639,-65.8802134195964,3.02315267324257,3.0611178429856,2.40899633449915,-81.5312576293945,-65.2453231811523,"Ndnf-IRES2-dgCre","cre reporter positive",78.8125034968058,0,31.3164075606755
"531",0.0674525337142351,92.256,0.1741641329067,1.26484,1.97142666666667,1.02524,-50.0312538146973,-50.4166666666667,-56.0625038146973,233.522944,0.0364800000000001,1.26326,1.96985333333333,1.02353333333333,35.40625,41.7187512715658,33.6666704813639,305.937498807907,0.0182690694928169,1.61310666666667,-61.9062525431315,29.9999980926514,23.75,440,1.26276,1.96936,1.02310666666667,-38.125,-37.8750025431315,-42.46875,1.28842,1.98784666666667,1.61310666666667,-52.875,-52.6875025431315,-61.9062538146973,3.01279078806937,3.0436094276275,2.92363883787167,-95.5000076293945,-61.8339958190918,"Ctgf-T2A-dgCre","cre reporter positive",89.7291742960612,0,10.8394033992369
"536",0.0665747129799389,72.7015384615385,0.285459940652819,1.05932,4.05799,1.026092,-46.5,-47.90625,-55.9812538146973,397.379712,0.01352,1.05716,4.05603,1.02368,16,25.4218759536743,25.2875007629395,243.906363844872,0.0763629674911499,1.434804,-75.1125045776367,90,75.625,340,1.05668,4.05553,1.02326,-37.7812538146973,-36.765625,-47.0250030517578,1.079,4.05823,1.434804,-48.09375,-48.0468788146973,-75.1125045776367,2.98291006527449,2.73371841967335,2.8413088088654,-99.96875,-74.2015075683594,"Chat-IRES-Cre-neo","cre reporter positive",81.2687545776368,1,13.7548671068224
"541",0.138777955466255,119.192142857143,0.137754043741446,1.125735,5.638095,1.026055,-47.21875,-46.4270858764648,-53.0437530517578,130.133128,0.0437650000000001,1.12212,5.63499,1.023454,24.1562519073486,31.9687525431315,34.8937522888184,104.843787848949,0.0371695309877396,1.280139,-75.2187530517578,230,115.374994913737,1060,1.121565,5.63455166666667,1.023055,-41.09375,-36.3750025431315,-50.0812522888184,1.57173,5.67720833333333,1.280139,-52.5625,-56.1666692097982,-75.2187530517578,3.59336884515547,3.42061575454218,3.34932878332957,-86.4687576293945,-74.8752670288086,"Scnn1a-Tg2-Cre","cre reporter positive",87.9375053405762,0,8.38981476487543
"548",0.0229916740475,57.5034375,0.236150239017837,1.196295,3.1756675,1.025166,-44.5,-43.3437519073486,-47.5062530517578,195.07008,0.06152,1.19391,3.17334,1.023377,47.0625,37.0000019073486,46.6437522888184,199.375003576279,0.0103877270594239,1.795278,-78.8000030517578,50,53.8125019073486,839.999938964844,1.193545,3.17289,1.023044,-32.8125038146973,-33.0000019073486,-41.3187522888184,1.21955,3.209625,1.795278,-50.8125,-50.2968788146973,-78.8000030517578,4.75638382584163,3.48943929018924,4.38497425263483,-97.9687576293945,-76.3757705688477,"Scnn1a-Tg3-Cre","cre reporter positive",94.1500053405762,0,17.3902647124357
"554",0.0179674667310913,58.6875,0.257843149096693,1.07716,3.21634,1.025256,-50.40625,-51.0208358764648,-52.7375030517578,225.165888,0.02762,1.07488,3.21376666666667,1.023472,42.2500038146973,43.1770858764648,46.4875,162.656202912331,0.00851554609835148,1.688276,-76.0625015258789,130,54.8333333333333,610,1.07446,3.21334666666667,1.02312,-39.5937538146973,-37.2500012715658,-48.5062522888184,1.08482,3.23954,1.688276,-54.5937538146973,-58.5937538146973,-76.0625030517578,4.1465962198828,3.95018661440202,4.29897125121347,-93.5,-75.2355270385742,"Rorb-IRES2-Cre","cre reporter positive",99.2250030517578,0,17.0394036208733
"560",-0.0496944984392585,70.9369230769231,0.255779919835828,1.6502,13.7987333333333,1.028988,-46.8750038146973,-48.7395833333333,-65.3312530517578,95.661408,0.0745400000000001,1.64776,13.7953866666667,1.023448,20.90625,18.9166685740153,21.8000007629395,80.6251466274261,0.0181947629898787,1.350528,-79.6812530517578,370,319.375,989.999938964844,1.64728,13.7949133333333,1.023096,-40.2500038146973,-38.5937525431315,-43.5562522888184,1.65572,13.8034333333333,1.350528,-49.78125,-51.3750025431315,-79.6812530517578,3.16321164892641,3.57043441257982,2.3214358303258,-89,-79.0847549438477,"Chat-IRES-Cre-neo","cre reporter positive",87.1312538146973,1,14.0970309484049
"565",0.178353474570218,75.043,0.104446466946574,1.10682,5.54190666666667,1.02569125,-47.0625,-47.5000012715658,-51.3046903610229,127.714456,0.0407550000000001,1.104135,5.53940833333333,1.0235325,32.4375038146973,41.3020858764648,39.234375,130.156129598618,0.0427862033247948,1.47658625,-79.8828144073486,150,112.958333333333,960.000061035156,1.10363,5.53894833333333,1.023115,-36.75,-35.9687512715658,-47.7187519073486,1.98961,5.57958833333333,1.47658625,-54.9062538146973,-54.0104192097982,-79.8828144073486,3.31307617303112,3.56671555998304,3.73416754338606,-94.0937576293945,-79.26220703125,"Nr5a1-Cre","cre reporter positive",90.5390653610229,0,13.3256932691923
"572",0.0362030288764047,77.0054545454546,0.182480310921601,1.28346,3.07141333333333,1.025995,-47,-48.9479204813639,-53.4062528610229,216.749616,0.05864,1.28006,3.0687,1.02353,32.5000038146973,38.4270846048991,35.5937519073486,213.750079274178,0.0653698220849037,1.62769,-72.1718769073486,59.9999961853027,51.25,640,1.27958,3.06821333333333,1.0231,-36.7187538146973,-36.7291692097982,-44.4140634536743,1.34496,3.10121333333333,1.62769,-54.4375038146973,-52.7500038146973,-72.1718769073486,4.45577223102647,4.10791743464667,4.03760145047525,-94.3125076293945,-70.9606094360352,"Scnn1a-Tg2-Cre","cre reporter positive",89.0000047683715,0,12.9860930748707
"579",0.0440022494772343,73.0569230769231,0.221829278935936,1.141805,2.802185,1.025470625,-53.40625,-53.9791666666667,-56.9648451805115,243.38256,0.0420400000000001,1.139235,2.79998,1.023555625,39.1875038146973,40.7812512715658,41.5156259536743,157.187581062317,0.0274023879319429,1.4789625,-77.5273466110229,130,44.5,630,1.13871,2.79952833333333,1.023124375,-41.53125,-42.1041679382324,-51.1484389305115,1.1511,2.82377,1.4789625,-56.9062538146973,-59.21875,-77.5273466110229,3.74514339950021,3.72359548310088,4.18329269246053,-95.59375,-78.2233123779297,"Scnn1a-Tg3-Cre","cre reporter positive",98.4804711341858,0,13.68795670394
"585",0.0249703832123373,65.9067857142857,0.218132910924442,1.087045,6.47648666666667,1.02529666666667,-44.65625,-41.0833358764648,-53.5520871480306,145.408496,0.0365600000000001,1.084125,6.47339833333333,1.0235025,23.5937519073486,19.8854173024495,35.4427108764648,159.531101584435,0.0436736829578876,1.58327583333333,-75.0260480244954,190,136.291666666667,690,1.08339,6.47261166666667,1.02311,-32.9062538146973,-29.7395846048991,-48.2187525431315,1.099135,6.50404333333333,1.58327583333333,-48.8437538146973,-49.9583358764648,-75.0260480244954,2.57946920310765,2.22466770534556,3.56855983099956,-92.5312576293945,-75.1710586547852,"Rbp4-Cre_KL100","cre reporter positive",88.9947980244954,0,15.1729444724421
"592",0.0447834448143246,71.5730769230769,0.233596825096186,1.16951,6.64589,1.024495,-48.78125,-48.2343788146973,-50.4312515258789,245.20992,0.0374050000000001,1.167415,6.644305,1.023332,40.125,40.3437538146973,40.8875007629395,211.25003695488,0.052009716629982,1.401477,-82.7875030517578,119.999992370605,140.625,890,1.167085,6.643955,1.02304,-33.5,-33.90625,-45.9625015258789,1.187105,6.6582775,1.401477,-56.625,-55.4062519073486,-82.7875030517578,3.54170620216216,3.32969069488524,3.59107631967033,-99.09375,-82.4907913208008,"Nr5a1-Cre","cre reporter positive",91.3187522888184,0,13.9717341071525
"597",0.0304625428816031,57.28625,0.215121951219512,1.16777,4.13352833333333,1.025184,-48.375,-47.7500038146973,-49.6000022888184,93.798776,0.0537800000000002,1.16526,4.13109,1.023366,34.78125,38.2708333333333,39.2000007629395,145.312458276749,0.0214718915522099,1.77021,-79.74375,70,77.7916666666667,890,1.16485,4.13069,1.023006,-38.125,-37.5000012715658,-51.1687507629395,1.198195,4.187365,1.77021,-54.1875038146973,-55.4687512715658,-79.74375,3.87780593933302,3.99328756120645,4.42711987398174,-95.34375,-79.2950744628906,"Scnn1a-Tg2-Cre","cre reporter positive",88.8000030517579,0,17.4561958585175
"605",0.0150098762620727,53.5364705882353,0.213888897998834,1.454135,3.0650375,1.0251025,-50.34375,-48.578125,-56.4375038146973,181.749024,0.0655250000000001,1.451385,3.0624475,1.023135,19.53125,28.3906269073486,21.65625,245.312705636024,0.119957461953163,1.3978575,-66.75,30.0000019073486,51.0625,460,1.45087,3.0619725,1.022735,-40.53125,-38.2968769073486,-46.3125019073486,1.491615,3.0983025,1.3978575,-57.0937538146973,-54.59375,-66.75,2.75842848239927,2.76533211248778,2.60110356913399,-83.0000076293945,-65.2310028076172,"Ntsr1-Cre_GN220","cre reporter positive",78.0937538146973,0,18.6788555355338
"610",0.00342587053042371,16.3288333333333,0.916071428242983,1.044145,8.53784833333333,1.023586,-64.65625,-62.4375038146973,-65.2437515258789,135.434912,0.01156,1.04339,8.53716333333333,1.022889,14,19.0625012715658,16.9625007629395,128.906175494194,0.0333370417356491,1.417368,-76.7500030517578,170,187.875,509.999969482422,1.043095,8.53684333333334,1.022624,-41.8125,-41.1666679382324,-47.0750030517578,1.044225,8.53788833333333,1.417368,-64.84375,-62.5208371480306,-76.7500030517578,1.26784118682138,1.17711676778191,1.28375751421433,-99.7500076293945,-75.9636688232422,"Pvalb-IRES-Cre","cre reporter positive",82.2062522888184,1,61.241362416176
"616",0.158751623492605,81.548,0.110212429058771,1.11382,3.665815,1.025967,-48.4687538146973,-48.6250012715658,-52.1500022888184,150.261648,0.04437,1.110735,3.66297,1.023415,38.8750038146973,38.9687525431315,45.6750015258789,157.500043511391,0.0933771505951881,1.451345,-75.2312561035156,110,66.0416679382324,760,1.110265,3.662455,1.023017,-37.5,-36.1770858764648,-51.1125038146973,1.133875,3.71137166666667,1.451345,-52.2187538146973,-54.2083371480306,-75.2312561035156,4.01534790923713,3.73582442825276,4.96464490542571,-92.2187576293945,-74.5154037475586,"Rorb-IRES2-Cre","cre reporter positive",97.8250038146973,0,12.2627164369451
"622",0.0190914818604403,64.7967857142857,0.252984134978595,1.188955,3.83620333333333,1.02483,-51.5625038146973,-53.1145846048991,-52.8250015258789,133.659704,0.046875,1.187355,3.83491833333333,1.023383,20.5625019073486,36.9375038146973,23.3625011444092,219.374895095825,0.0632189065217972,1.502081,-76.1875045776367,70,70.375,464,1.186895,3.83452,1.022992,-42.0937538146973,-43.4166692097982,-41.5937515258789,1.216455,3.86451,1.502081,-57.0937538146973,-55.8750025431315,-76.1875045776367,2.32871052575927,2.64035534803827,2.42101847993193,-98.53125,-75.6800003051758,"Nr5a1-Cre","cre reporter positive",76.1875026702881,0,15.4328642844938
"628",0.0388419782221786,81.5077272727273,0.26666667891873,1.17048,4.04342166666667,1.0253,-48.7500038146973,-51.9687512715658,-54.5000012715658,342.799552,0.0391900000000001,1.168185,4.04145833333333,1.02361333333333,30.53125,38.6875,35.0260416666667,160.624995827675,0.0299075189977884,1.55585666666667,-80.7604192097982,130,75.5,670,1.167565,4.04095333333333,1.02317083333333,-36.78125,-41.6666666666667,-49.7447935740153,1.2026,4.07614833333333,1.55585666666667,-54,-57.0208358764648,-80.7604192097982,2.68785571049653,3.27949253617915,3.56666438305726,-98.96875,-80.7081985473633,"Nr5a1-Cre","cre reporter positive",89.5260429382325,0,12.2687754089127
"633",0.0148977870873844,90.02,0.16315789750459,1.48054,7.26681333333333,1.02534,-47.7187538146973,-49.3020871480306,-52.6250038146973,141.496464,0.08728,1.47824,7.26474,1.02348,36.6875,42.3437525431315,39.9062538146973,76.8750756978989,0.0046334364451468,1.31854,-83.25,150,156.125,0,1.47772,7.26426,1.02306,-39.0312538146973,-39.1562525431315,-45.0312538146973,1.5187,7.29845333333333,1.31854,-55.6562538146973,-54.3437525431315,-83.25,3.70304789684336,3.91230769853545,3.94383646896563,-93.4687576293945,-83.5178680419922,"Cux2-CreERT2","cre reporter positive",92.5312576293946,0,11.1086425238836
"638",0.11917859159611,122.786666666667,0.0925000052416763,1.302465,4.31530166666667,1.0270325,-42.4687538146973,-45.2187512715658,-47.71875,160.02456,0.0911850000000001,1.29815,4.31031166666667,1.023585,43.15625,43.6666679382324,45.296875,146.249994635582,0.0350065603852272,1.8222875,-78.4218826293945,90,82.25,1250,1.29764,4.30976833333333,1.02311,-34.5,-35.9583358764648,-41.953125,1.36192,4.36991833333333,1.8222875,-54.53125,-53.8750012715658,-78.4218826293945,4.82586838272175,4.88510318638373,4.75249838425998,-93.7812576293945,-78.3960266113281,"Rorb-IRES2-Cre","cre reporter positive",93.015625,0,8.14420675426211
"644",0.00879903622228364,45.4195238095238,0.373477420980493,1.258995,4.89014666666667,1.024631,-59.5312538146973,-61.5833358764648,-64.19375,173.9668,0.0426300000000002,1.257775,4.88876,1.023521,32.6562538146973,37.9479192097982,31.0187519073486,212.499886751175,0.274229347705841,1.373265,-74.2125045776367,90,96.7083333333333,610,1.25737,4.88836,1.023179,-42.34375,-41.7083371480306,-48.0187522888184,1.25905,4.89039666666667,1.373265,-59.6250038146973,-61.8854204813639,-74.2125045776367,2.14101512756319,2.44026517213615,2.06676826086013,-97.4687576293945,-73.6112442016602,"Sst-IRES-Cre","cre reporter positive",95.2125019073486,1,22.0169635461989
"652",0.028788475815327,77.1545833333333,0.184251981468917,1.303105,3.18031166666667,1.025555,-45,-47.9687525431315,-51.3541679382324,264.56688,0.0566550000000001,1.29959,3.17792,1.0233475,20.4062519073486,45.1875038146973,36.8333358764648,202.50004529953,0.0303479786962271,1.6296925,-73.2968788146973,60.0000038146973,53.9583346048991,335,1.299005,3.17752333333333,1.02297666666667,-38.0000038146973,-37.9062525431315,-44.0312512715658,1.336895,3.223685,1.6296925,-54,-56.1979192097982,-73.2968788146973,3.48236869735846,4.31123989599499,3.80877481844935,-90.03125,-71.718620300293,"Rorb-IRES2-Cre","cre reporter positive",88.1875038146972,0,12.9609928120494
"657",0.219488410471832,66.6549999999999,0.109722214546852,1.09262,9.89133666666667,1.025416,-46.09375,-47.3125012715658,-55.4562530517578,116.010432,0.0307650000000002,1.090425,9.889355,1.023582,29.1250019073486,29.989585240682,34.6500015258789,115.625075995922,0.0224851034581661,1.403077,-69.8875045776367,290,221.75,800,1.08978,9.88864833333333,1.023087,-32.0937538146973,-32.2812512715658,-48.0312522888184,1.09267,9.90384,1.403077,-46.1562538146973,-48.2187538146973,-69.8875045776367,2.02955150242,1.90281428306811,2.47547950079752,-82.1562576293945,-69.5698165893555,"Ntsr1-Cre_GN220","cre reporter positive",90.1062545776367,0,15.0026254594554
"663",-0.00177029672491248,40.7291666666667,0.213157894736842,1.14998,3.15238666666667,1.024436,-53.6250038146973,-53.7187512715658,-56.2187515258789,228.66904,0.00784000000000007,1.14858,3.1511,1.023412,38.53125,39.6666666666667,42.4187515258789,190.624803304672,0.011939138174057,1.038428,-64.0562507629395,70,53.25,239.999984741211,1.1482,3.15072,1.0231,-38.53125,-37.5312512715658,-41.3812530517578,1.15524,3.1599,1.038428,-56.3750038146973,-57.7291692097982,-64.0562507629395,2.56724986129568,2.63901517385691,2.4105723349212,-83.7812576293945,-59.8839569091797,"Nkx2-1-CreERT2","cre reporter positive",98.6375030517578,1,24.5524296675192
"669",-0.0084775662765564,109.526875,0.12857141364594,1.32908,8.850905,1.02912666666667,-51.0000038146973,-53.5625025431315,-61.786460240682,78.749264,0.0792950000000001,1.32314,8.84468333333333,1.02332416666667,15.3437509536743,27.1770839691162,25.1562512715658,103.437386453152,0.0324804931879044,1.60183333333333,-73.0729192097982,209.999984741211,195.583333333333,830,1.32259,8.84422,1.02295666666667,-31.4687519073486,-35.4375012715658,-39.3020865122477,1.33544,8.85841,1.60183333333333,-54.3750038146973,-57.0520858764648,-73.0729192097982,3.08893778624712,3.68133865862017,2.40811641532559,-83.5937576293945,-71.7685928344727,"Htr3a-Cre_NO152","cre reporter positive",86.9427115122478,1,9.13017923683114
"674",0.10923807311559,152.815,0.201339290008251,1.03838,8.07312333333333,1.024294,-48.3750038146973,-44.1875025431315,-50.3062515258789,179.405712,0.0079800000000001,1.037315,8.07135333333333,1.023306,39.5,44.3854192097982,43.9375015258789,162.500083446503,0.0564269684255123,1.687517,-68.9812515258789,170,176.291666666667,360,1.03702,8.07102166666667,1.023042,-41.09375,-38.9062512715658,-45.3500015258789,1.048595,8.08135333333333,1.687517,-51.5000038146973,-50.6562525431315,-68.9812530517578,3.03260546372831,3.80114666241948,2.8928666888016,-86.40625,-68.1852569580078,"Htr3a-Cre_NO152","cre reporter positive",94.2437530517578,1,6.54386022314563
